
139 {2146467633~2163173996~2422187494~2190706759} 4
140 {715541986~273253341~2056884562~2675893437} 4
141 {2141355890~2808044515~2194547781~2309230350} 4
142 {2281366465~2227829252~2153815270~2152632774~2296769446~2974771242~2297621101~2949511502~2973255802~2973291227~2139220541} 11
143 {2615001696~2117516994~2103808166~2147214055~2831629258~2611105163~2973600556~2823223114~2129805964~2181385625} 10
144 {2095741505~2948592769~2100965217~2099606115~2433045733~2638253959~2027078345~8703819~2174481259~2153902543~2105138128~2121478961~2301633205~2169127675~2495547516~2634546366} 16
145 {206213313~2277244066~2132580963~2115953831~2111762091~2718140237~2172003160~2467337658} 8
146 {2674920578~2710131300~2640255206~2709630153~2194538157~2317834321~2687179058~2320311001~2684415837~2270395263} 10
147 {2526427785~2501813066~2588274667~2104966132~1693733495~206911289} 6
148 {1984383905~2093085866~1733154251~2571882061~26130675~2149485372} 6
149 {2052227362~2121317443~2918386981~2138924262~2169260327~2617577767~307048106~2565245356~2275805101~2163446446~2126456495~2223219022~2224053868~190871858~2130548115~2551615280~1140831031~2236047898~727759358} 19
150 {2140359105~2751921730~2275925890~2556618250~2167944170~2275875532~2769788716~2761814250~2318353171~2640319061~2753743768~2554999451~2125504287} 13
151 {2161321707~2165138614~2110323897~1271484699~1969328444} 5
152 {192549793~2687267618~2917298217~2065988842~2780032045~2140036239~2551967728~2181842417~2810608180} 9
153 {2560009401~2118416594~2062557051~2132419788} 4
154 {2159190720~2790662436~220758600~2044619081~2057816297~2627096108~2103155697~2682828887~2097248060~2706258975} 10
155 {2112656704~2105134945~2308745826~2055560386~2024212165~2279604966~2125058476~2143443181~2558093358~2125282896~2286632671~120307197~2091697727} 13
156 {119623873~2121124579~2256903181~2147876494~2038063024~2159100337} 6
157 {2409089577~2157837903~2038600710~2040536889} 4
158 {2907644290~2156843144~2112618891~2469292940~2250190093~2164806031~2950917011~2133692821~2133995674~2116824348~2022415774~2089944350~2303766816~2102991391~2138373286~2588003124~2442044855~2002811327~2110751174~2041096911~2332644304~2949605458~2115872600~2623315163~2022538346~2218969584~2903306996} 27
159 {2098057600~1628030795~2132194253~2893804399~2558008852~2657287767~2658117023} 7
160 {2157256282~2158416523~2157343420~2160722999} 4
161 {2099226113~2080877090~1095590534~1737033259~1166225361~2336400308~1188294580~1949072181~1978722711~2238025108~2973904187~2107908574} 12
162 {2921015754~2116899972~2132392980~2112028554} 4
163 {2026434752~2289436994~359733767~2132927242~2112973008~2028736467} 6
164 {1457592458~2294809260~1968345804~2127835028~203228789} 5
165 {2650699256~2342617357~2661839378~2162124564~2011792538~2126970652~2636184606~2698754719~2787324839~2426481319~2163744169~2094963630~2119616764~2293646133~2617415478~280701752~2571940285~2669246527~2556995520~2654482240~2438814022~2432240979~2632674006~2302961247~234569568~2714066404~682452844~2791527534~2104541935~325346290~2726391797~2696180600~197223292} 33
166 {2125329348~22200808~2132197357~1982846354~1685878900~238500030} 6
167 {2638456997~2125465865~1964108299~2110829035~1980972208~2611517781~2428168214} 7
168 {2134649220~1973297286~2556027406~193618192~2133791891~2111004954~2149339036~2006810527~2125092129~2104162850~2260173227~2167730221~2702991030~2118029367~707607996~2169249859~2102010955~2106222798~2122668238~2511260496~2222627537~2126520664~1980637273~1979730653~2148175328~2567269472~1956387186~2123954037~2161079289~2559301882~2363116027} 31
169 {2675730248~2576234170~2974234981~2669462415} 4
170 {2141212704~2121357825~1934790439~2759810457~2232699344~300219410~269166516~2689767189~2122117561~2051316506} 10
171 {2105058880~2508661792~2085511003~2440753443~2171777892~2273370456~2491247466~2517408234~2125121781~2278679798~2148457208~2308663323~2125711099} 13
172 {2154571526~2117586055~2165763661~2134617069~2157616655~2139104560~2139310705~2121174705~2277802650~2143729853} 10
173 {2095745273~2754256363~2475445484~2663804718~2559015855~2138581166~2101094836~1971993620~2009937300~2510379193~2061998587~2673290333~2215647167} 13
174 {2018885664~2158122691~2162694884~2147093062~1633195977~2107475337~1903820745~2057268876~2102146905} 9
175 {2147198510~2166801359~2139659184~2029347603~2593468727~1998512024~2283114910} 7
176 {2974723209~2974565422~1967730256~2974627056~2973749234~2973662129~2974787638} 7
177 {2126743808~2889782944~2642210728~2100872568~2891748958} 5
178 {1534519969~1996475308~2005485966~2589781906~2138396922} 5
179 {2764326275~2692611460~2790394633~2763033097~2286854676~2791317526~2623169184~2303878307~2099546537~2774316334~2558653614~2303120048~2154166576~2142547891~2783859002~2947894461~2923050051~2664725190~2166293063~2485676879~2761656399~2305325273~2673925340~2588242145~2279001444~2722706797~2426174957~2627412079~2647042543~2940162033~2144971638} 31
180 {2134439482~2174244324~2294526165~2720583845} 4
181 {2120046981~2442907143~2156683538~2686972946~2153253016~2789810969~2238504730~2303837213~2423275561~2514312236~2495674925~2497135280~2175474737~2210584885~2168417342~2672143680~2420034882~2146305612~2119589838~2599949391~2303684047~2102662993~2153673042~2105970778~2157503323~2941862750~2071344740~2940932455~2798536940~2721036153~2647779837~2125091711} 32
182 {2233040739~2438059495~2125482361~2131634107~2183415134} 5
183 {2135992416~2096263457~2137548837~2125103526~2157364893~2974092020~2810505565} 7
184 {2114360928~26172899~2110150181~2218362054~260882311~1944265478~2573620969~2096559244~2164800493~1998328463~2161996623~2625171985~2073398933~2123307737~72902654~2557978175} 16
185 {659823302~2156631368~2887340717~1603925373~2294590815} 5
186 {2819366115~2126841667~2949387301~2128913862~2081156236~2102671565~2576992368~2681219920~2272187026~2712594162~2112563698~2267944212~2046121078~2111117978} 14
187 {2973316994~2050986251~2569969932~2091296657~2150303775~2473449644~2048811318~2222255928~2780878395~1913978827~1226224462~42081617~2106169299~2190270039~2069524442~2100090592~1968125537~296953191~1930112491~2974435448~2778811899~1634684~1096604671} 23
188 {2074956836~2128539781~1711631620~2193850567~2095748683~2721966190~2546472559~2276395247~2962983863~407693651~2122922196~2170211251~2688927990~2505219731~1149413597~2309075193~2513933595~1230882813~2700093727} 19
189 {2151488898~2120440583~1965370025~2386215373~2199357839~1982293875~1790228063} 7
190 {2481568009~330561677~1244091758~1271428783~2306257781~2500381942~2527352729} 7
191 {2039272832~880126689~2761820293~2030994117~2157251784~2032841768~1486712937~2794954059~2768426250~2070164205~1937675565~2903163601~2427548759~2175146587~2516890652} 15
192 {2110080899~332721774~2162322642~39126808~291719226} 5
194 {2158369232~1970051665~1963981059~2973661071} 4
195 {2130350304~188239491~2006696304~2117653619} 4
196 {2056269353~2140307947~2081523093~2009921366~2921582071} 5
197 {2286603346~2918288139~2162471523~2119048711} 4
198 {2424900657~2303133277~2096567806~2426114879} 4
199 {2010648985~1253624371~1936453497} 3
200 {2655321856~2617984416~2693359333~2660289963~2693725741~2103402934} 6
201 {2165836321~2080024131~2054697475~2428202947~2168657702~1256201960~2077307915~2469298705~2569737810~2142158874} 10
202 {2974745984~2009980963~2516728163~2436813318~2228602972~2004747888~586919157~2517750715~2748128636} 9
203 {1701536281~2125961834~2145776332~2082255270} 4
204 {2170759651~2157537541~2797785810~2166324948~2599364821} 5
205 {2016486853~2070480262~2973373896~394867050~2147023535~1999091568~1999509908~2168041212~1898714719} 9
206 {2124470307~2675650214~2167124519~2154017320~2116438665~2129149960~2703129931~2171980115~2234305335~2117453532} 10
207 {2136579810~2635382697~2717052363~2705687342~2169565136~2644344561~2422835220~2256035286~2633908122~2681674590} 10
208 {314873480~2100881647~2288763408~2526094258~2097842934~2141672156~1944786013} 7
209 {247602115~2108025540~2053214915~1976950599~2420615789~305618809~2617904670} 7
210 {2124519396~1195575240~70546344~2780553706~1980524971~2142234088~2763438388~2745276437~2556410326~2280665848~1766502841~580853308~381691230~2063877791} 14
211 {1237678976~1970775409~2137500557~2190368126} 4
212 {2131591457~2036364353~2082538947~2100000903~1596033415~736272169~2602863816~1993149933~2170221294~2007605551~1964626648~1935704050~2655564532~2132588407~92229816~286406747~2088986780~2600836829} 18
213 {2002443362~1981885105~2079373501~1870660701~1790983262} 5
214 {1291856897~2251540226~274087620~2275614120~2974159819~2043672559~2955162106~2056537533} 8
215 {2408045393~2339254259~16408599~2133371225~2251497114} 5
217 {2037318288~2250193160~2703656740~315218582} 4
218 {2107318720~2806139234~2228004295~2486259822~2637874015} 5
219 {2285133442~2112457637~2947183816~2926120553~2081732562~217982516~2974498714} 7
220 {2040650144~2102106780~2573526326~50744231} 4
221 {2712530723~2149737764~2779264291~2101549130~2331671499~2627297451~2291490702~2128773775~2158160529~2983050257~2781117779~2116618969~2156620437~280681944~2642341017~2045086875~2684005468~2291830013~2714453663} 19
222 {2153319618~2059675198~2309433054~1965542480~2110420596~2285167256~2255233502} 7
223 {2144585786~2008816757~2973836693~2184350551} 4
224 {105551366~2444616201~2163475530~2104481041~1606789363} 5
225 {2132470913~2751147907~2468122884~2673946214~2281147186~2752567228} 6
226 {2164570123~1968603717~1993471006~665745551} 4
227 {2732876928~2037711269~2156879238~1510512295~2087258503~2282187689~1336878~2973538352~2155866129~1210846194~2169665394~2140870289~2005346040~2164133112~319528217~227040124~2110386430} 17
228 {2672452713~2973813516~2650137893~2580765655} 4
229 {2342039970~2109444644~2151375813~2466422995~2533209300~302251413~170241628~2121644125} 8
230 {2468960519~1455579439~1977819825~209766775~2109712542} 5
231 {2530605670~2603775048~2163004297~2531852104~2129054351~2531808912~2752206515} 7
232 {2148321760~2763833732~2986399303~2704425676~2974214678} 5
233 {2115521091~2316585833~2489614699~2714004307~2918552693} 5
234 {2111825506~224737993~2287964211~2344975480~2895009977} 5
235 {2713595987~2198941654~2074136670} 3
236 {2165993987~2721749287~2092527213~2164795600~2409800283} 5
237 {2638270563~2600292870~2063026440~2740239241~2579747019~2125810221~2126140621~2416370509~2668226390~2632180698~2740074395} 11
238 {2131216600~1626230890~2162535520~2127959086} 4
239 {2109506190~2682601750~2283139614~2521660320~2125069096~2171936949~2120707773~188022464~2163446596~2080172870~2077777350~1814716107~2438257228~1983256013~2118415179~2300473812~662777438~2311618534~2603663463~2616134510~2060022265} 21
240 {2054374055~2131247015~2343903181~2144689138~335205715} 5
241 {2143418913~2974639689~2124294610~2973791446~2096526586~2140726844} 6
242 {2344401761~2323133256~2095628970~2307351473~2100597304~2296897982} 6
243 {2125264357~2642334151~1234787849~2285265015~1966384941~2280826351~2650085231~2052331795~2572803255~2127957467~2034726871~2105680536~2669498457~2120710491~2173477564~2185447423} 16
244 {1982920257~269518234~2302785059~2295529189} 4
245 {2264665413~2974228870~2119217964~303493359~2054938448~704649009~1897010906~136859070} 8
246 {2190921344~299309139~89934235~2102365484} 4
247 {323250857~2005450025~71704941~2346021873~2023985210} 5
248 {1569996768~2133200742~2156347984~2681858900~2247511323~406181502} 6
249 {2285877952~1989522020~2555479342~2046617783} 4
250 {2254112000~2061635555~2300412422~1465965913~2682588686~1953943726~2067155033~2987157978} 8
251 {2153079713~2249618402~2144177350~2706726889~2120502409~2136456396~2172097358~2516029495~2798740569~1894383194} 10
252 {2056576592~2012553288~379399664~2972401653} 4
253 {2027979619~1977135619~1982709357~2615446225~2705748369} 5
254 {2907777865~2534037971~2124714068~2114627382} 4
255 {2029331850~2046607117~2006396464~2136215442~2016482807~2121521944} 6
256 {2002107520~167926172~1977071328~682714560} 4
257 {2159672487~2114911754~2283301324~2073807857~2154845170~2130232380} 6
258 {2162291495~2666287913~2307179156~2035676538~2130452447} 5
259 {2102350560~1976064736~2095881826~2136647844~2620291406~2241079541~2103120632} 7
260 {2490668804~2148127685~2103951499~2573514931~2095858041~1894317242~1985438205} 7
261 {2798849251~331804587~2638250125~2294251695~2097307632~2221499633~2973475218~2147708687~2165762141~2373792951~249315193~2176100861} 12
262 {2196115616~2165849057~2639202495~2130263170~2080385923~1816407429~2667875455~1973489448~2343428969~145985620~2030429339~2548034748~1992698686~2157559967} 14
263 {2425324219~2570047972~1277352228} 3
264 {1987304000~2104338273~2084304682~2227652215~2105133914~2170105437~2132417407} 7
265 {2695109057~2146419682~2708195618~2627752037~2101759913~2594149390~2464247088~2301364759} 8
266 {2132325305~2193177924~41704956~2168901591} 4
267 {2098731992~2123373809~2601604570~2138188489} 4
268 {163014821~2305309738~2304631020~2118975213~2296169582~2094791576~2114809883~2100889886} 8
269 {2206727272~2234631057~2161121169~2103242361} 4
270 {2695441568~2337615618~2226705572~2062456677~2009291817~2630565321~2069868458~2332431601~344361559~2130045275~2032440444~1157811006} 12
271 {2169132994~2562098411~2789999956~2103649173} 4
272 {2791324417~2425213602~281976954~2181853798~2198658024~2223079850~1973766605~714011566~2006577648~2487806258~287564019~2125367956~1533552536~2143744153~2305155066~2151553307~1968325213~1970248729~2132699034} 19
273 {2157081312~2689972710~2653132370~2164677753~2108610973} 5
274 {2719857923~2655812965~2643209160~2124189993~2155966474~2159555114~2104466700~2134360077~2101737198~2687876877~2809199216~2109913144~2343632159} 13
275 {2617818595~2168690341~2140541735~2092283688~2573777354~2953147979~2038973163~170955469~2461265579~2034895574~40878555~239993885} 12
276 {2782019144~2550813834~2100584336~2226918869~2088543067} 5
277 {2214156830~2800247447~2082144266~2541836748~2151089007~2523568273~2205240244~2627335607~2169730264~2801459674~2279803515~2158735678} 12
278 {2158742305~105039074~2973241129~2666746762~2974504458~2160130092~2655856343~2539089599} 8
279 {2149830540~2003255636~2308202971~2058724791~2568076414~2057853179~2144500958~2153850143} 8
280 {2877101617~2148329363~2292504132~2309878022} 4
281 {2107324249~2327452531~2097364729~2557168871} 4
282 {2280775810~2031001862~2436604366~678756399~2098977241~2089172156} 6
283 {2577808616~2149759587~2108862487} 3
284 {728032583~1259033500~2131186702~2129011215} 4
285 {2792720064~2897622561~2623605143~2637457061~2802963078~2154296839~2156148776~2897272202~2420583661~2801824526~2780625688~2004228948~2897925717~2779237367~2131598680~2158585179~2799555772~2939700766~2145283039} 19
286 {2248063024~220105050~2531782450~2530882530} 4
287 {2701356104~2171847894~2167004349~2105066534} 4
288 {2155063824~1948192417~2137964017} 3
289 {1971174770~2401817779~2120785587~2642940083~1513745563} 5
290 {2755015012~2127045157~2190891814~1832649158~2000450765~2227450733~2974274482~2821094614~2288409723} 9
291 {2893510016~2073899682~2335123566~2320703280~324205947~2443369300~2159986139~2476166428~2168507934~2140615519} 10
292 {2134693834~2108341226~2291173388~2166390922~2630168078~2229075028~2107003637~2191654297~2266339355} 9
293 {2678276167~2655950311~2974085643~2164823057~2655936439~2646836378~2672401310} 7
294 {2423074595~2661038228~2109367341~2134711422} 4
295 {2893554787~2515577032~2121255598~2305141392~2553238320~2124262547~2154155315~2167627895} 8
296 {2123197634~2165187656~2126187437~2232661716~2098651478~2142858875} 6
297 {2016155585~171535878~2026538227~1771426591~2131773813~2107984348~2749568669~2024624159} 8
298 {2656642240~1981947556~2077558884~2132788263~2287563723~1987386571~2156487628~2552287601~2119669846~2303539066~2579151709} 11
299 {2143595906~2123313229~2467001391~17842523~805083807} 5
300 {2117336285~2172120578~2114993667~2154694055~2170702281~2129866091~2275504684~2157095084~2132118157~1994042735~2082805072~270055802~2146145073~2053238798~2337824086~1965266424~2936499803~2127226427~2308870749~1803353727} 20
301 {2025686339~1985099140~2227362599~1596453513~2771252618~1253780012~2001793678~273427796~2230991798~2790925784~2176235229} 11
302 {2001947336~2038038644~2157154837~2956156294} 4
303 {2023148129~2066432837~2129918185~2114433328~2127058864~2164701586} 6
304 {1873725032~2684926443~1987614956~2783488272~623187538~2097069942~2140572632~2121793466~2013854107~2947867070} 10
305 {2406703040~1973220071~2135570857~2110139497~1986167354} 5
306 {2797364416~2712876001~2688000546~2889242051~2132061254~2720404552~2560681484~2555452120~2308171376~2892779153~2908146192~2904651189~2904674519~2904778232~2901049913~2430169722~2907117565~2512568695} 18
307 {1970819201~2324431845~2136904998~2084166440~2065038379~2236345101~2104777293~1978765615~2100059474~2134070390~2160476222~2161467902} 12
308 {2028751171~2166342724~2305775685~2309353542~1420037158~2973544197~2102719346} 7
309 {1991052005~8260905~2079380910~2011713265~1930590706~2120054463~2779568180~153282649~250332319} 9
310 {2963391032~2652435524~2648478166~2221257390} 4
311 {2025467783~2224137928~2475881150~2478618453~2937368921~2974835550} 6
312 {2032004513~2012995651~2097699192~2011582729~2205954826~2050788234~2038856556~264574609~2112196210~2294700467~2578129816~2293758362~701755517} 13
313 {176927109~2707094376~1971608470~141315511~1106384250} 5
314 {2228032833~2466406786~2166115554~2169392701~2169329512~2966751825~2114915572~2691175576~2701464349} 9
315 {2630905792~2715806436~2143361925~2145882696~2640803599~2151206843} 6
316 {2107052867~2642521445~2654245896~2150363535~2682114203~2279980284~2667777054} 7
317 {2155561848~1494656529~2031420067} 3
318 {2195084585~2171725520~2229809973~2309386134~2151057430~2247405685~2139104990} 7
319 {2955016772~2940305254~2503399274~2601550315~2242984718~2122340056~2954405208~2168989598} 8
320 {2109260640~2060614824~2170751978~48903818~2090114845~2112253118} 6
321 {2151252704~2663309187~2635368937~2140382123~2141517613~2212519475} 6
322 {2792728419~2160937031~2630137845~2699506617~2304124378} 5
323 {2483605928~2925375433~2270319918~2203799027~2943501461~2128526200~2251526302} 7
324 {2973898727~2700046183~2293919787~2027116625~1964712019~2262590870} 6
325 {2695325542~2639774229~2213274615~2287317784~2250851867} 5
326 {2085716778~161246028~2124671535~2948190321~2170758300~2524941686~2663461943~2009910111~2643140380~2722288637~2616428606~2948335903} 12
327 {1274012165~2129807054~2156652529~2307307794~2216328566~2096364092} 6
328 {2163536000~2223291551~2989136551~2155267624~2073005353~2186533162~2686369259~2646767437~2612019807~2161999281~2026468754~2703536947~2772725585~2177992955~2133895421~2308383518~2102989695} 17
329 {2139051431~2021940073~2181212428~2778571027~2542572150~244051449~2079370109} 7
330 {2039497161~2280479427~2170124475~2144354409} 4
331 {2073830816~329271104~1965503082~2189878604~2504216625~1968939959~1927568734} 7
332 {2784794432~2108129449~2107684249~2276370189~2894264494~2709804142~2695003281~2674486105} 8
333 {2480574720~2133789345~2303509891~2467287236~2137441535~2160906892~2306034325~2473831446~2232106165~2130890975} 10
334 {2098368580~2462043544~2107811750~2674196334~2643840401~2121410227~2694112660~2169844947~2104180888~2142519770~2099208187} 11
335 {2157788417~2765603365~2422490149~2492120679~2671196124~2704987474~2419704087~2632917337~2635545435~2790338588~2282586783} 11
336 {2797404129~2425232035~2894266020~2148405067~2796587413~2796868410} 6
337 {2678334480~2720416289~2638930763~2516414709} 4
338 {2136781891~2250285477~2952897927~2773145704~2031051626~2103628724~2650357815~2066619962~2608607164~2090628413~2806850558} 11
339 {2069082465~2571992610~714796449~1983354756~2161839781~2072077794~2508149070~2000097743~2122818350~2260995294~2195818302} 11
340 {2946769952~308720807~2990967209~2174804332~2277649230~256817264~120014194~130991859~2676838269~2893421279} 10
341 {2691214956~2700000385~2143279740~2126171439} 4
342 {2697197284~2780852488~2677151151~2150433135~2607399926~2184588153~2599024602} 7
343 {2951684832~2618285502~1979157086~2309060557~2714509550~2310094485~2280361054} 7
344 {2124947808~2169748419~2627586436~2102941318~2285314255~2947720528~2797917683~2950292958} 8
345 {2705896453~2070910730~2159286412~2746379540~2767885588~2103353751~2110632087~2636486041~2240045087~264202680~2125365310~2148286161~2102383831~2101380955~2883494880~2301744481~2611527651~2112493156~2304296946~2069659252~2037749237~2234814582~1273541113~2119311098~2137766011~2239097853} 26
346 {2985511177~2169784628~2201493846~245999015} 4
347 {1535187835~1517651870~2395024022~2152814967} 4
348 {2617541062~2150171160~2973715211~2462588431~2032577010~1743214196~2083086069~286075704} 8
349 {2110955872~2109420761~2502050185~2124188908~2776869016~2138407385~2647346206~2623221855} 8
350 {2011891280~2974465328~2168987917~2101853064} 4
351 {2304201313~2051777191~1923844679~2145320503} 4
352 {2973501201~2097596435~2974088844~229669419} 4
353 {1710935265~1984981485~2184078645~377364089~1989610075~2105565019} 6
354 {2089011938~2167947354~2303745997~2311638158~2099091510~2168000538} 6
355 {2102509921~2618048423~2617491049~2113119120~2681904496~2660154129~2181863921} 7
356 {2095865091~2652441540~2646087241~2170639504~2635217137~2662576562} 6
357 {128806373~2169738214~2317360722~2973520532~2303829333~2005414623} 6
358 {2023355520~233627914~138917465~275295449~212959549} 5
359 {2128785865~2290897650~684261622~1237470264~2153931963~2069360286} 6
360 {279762784~2035905286~2596020233~2278948235~2161103724~2131941359~2104133778~2164621428~2461132757~2151873659} 10
361 {2123924835~2127745283~2146223749~2147612260~2134728199~2111350408~2617182599~2345306027~2162532364~2920034763~2139133291~2096769772~1892887339~2157053201~2110401745~2302680945~2305091956~2299298613~2152534265~2305579834} 20
362 {2158529360~2168340306~2249513375~2470156736} 4
363 {2239188097~2624726722~2662202314~2658989069~2149351982~2686509775~2666820530~2440993623~2989090105} 9
365 {2165919686~2200075597~2112831471~2474747087~2143272209} 5
366 {2260673827~961080069~2304984015~2158329846~336324795} 5
367 {333932486~199276077~341038388~2112550168~2227109913~2716164251} 6
368 {2280743521~2133427205~1983922316~2138640236~2530842385~2128744914~2013077172~572302453~2884919769} 9
369 {2616692334~2438526723~2664114630~2657755694} 4
370 {2227124097~2020463278~2169736920~2124113816~1833100636} 5
371 {184504740~2493697578~2020947471~2892853552~2066672400~2167681055} 6
372 {2302209888~2102097649~2428246275~2320896417} 4
373 {2616194147~2664663146~2111257968~2150544467~2949191737} 5
374 {2273091458~2011249930~2097148942~2226844175~269473174~1990382619~2116790301~155617568~2104775456~1278523172~2893846696~2167910322~2673384122~2807582653~295053377~2470130636~1988473556~2013117399~2293406300~2135887837~2158276451~2129481319~1469666664~2308738921~2811085805~2684911855~2768146296~2131826169~2114360319} 29
375 {2161494670~2792221006~172986834~2337897689~2789507166~168646911} 6
376 {2690968393~2277714043~2517714076~2715022497} 4
377 {2439092041~1981505730~2168813993~1999519011} 4
378 {2162983009~94807620~2174097060~2466935976~2953065459~2109855641~2508534234~2618861438} 8
379 {2101149317~2119976073~2017707978~2026772490~2160987662} 5
380 {1924894884~220288197~43910213~2065330963~2551213813~2061765237~2295334262~2633435259} 8
381 {2562534978~2974053445~2319919525~2242008425~2771522987~2676520496~2302918359~2423335771~2944302109~2687844606~2618681407} 11
382 {2153149697~1326637748~2110977836~2329873215} 4
383 {2492441248~2135834786~2144729508~2276299591~2065219374} 5
384 {734473377~2130071735~1425947733~1254631063} 4
385 {2666451360~2633569031~2506882829~2717381137~2131374011} 5
386 {2168040728~452883177~271113564} 3
387 {1871759096~2062967678~2155562971~2213943278} 4
388 {1595715809~2125015012~2608223991~121484573~2010525151} 5
389 {2580145952~2102435168~2133446560~2893251019~2140119475~2684090238} 6
390 {339370955~2139902380~2475178125~2045293040~2134151728~1542833815} 6
391 {2485699107~2098077512~2216907401~2806789808~2280952180~2106899701} 6
392 {1269859624~2134143369~325318054~254299743} 4
393 {583200194~301158213~2299879433~688217172~2172723547} 5
394 {2115085568~2156325763~2482500164~2171221803~2166803213~2435288915~2104566615} 7
395 {2025344509~2236097204~2654702788~680717381} 4
396 {2310937304~1984009450~2704834260~2124235143} 4
397 {2157581344~1932158841~2203149555~2708481934} 4
398 {2274471933~2284516491~1490387740~1253581829} 4
399 {2288240673~2311979239~2053250742~2102142782~2143463007} 5
400 {2137251267~2107800677~2590554029~2106628916~2469582652} 5
401 {2159208120~2702952925~2632420093~2271675110} 4
402 {2697133481~2721743338~2660544595~2701035903} 4
403 {2116340582~2740051915~2602361462~2917804038} 4
404 {2126614853~2303627948~2123100717~2656044270~2136736731} 5
405 {2163449569~2283174404~2165675528~2196130548~670686619~2251733759} 6
406 {2308364837~2311607210~2618150861~2718828526~2303984174~2242033716~2002075381~2603537723~2658412221~2675495295} 10
407 {2498255736~2102369716~2169186252~2289615164} 4
408 {2315957824~1602573411~2640231076~101882820~84534675~197082266} 6
409 {2124240512~2097780584~2039513909~2124272984~2713716411} 5
410 {2788292322~2049540843~11660523~2179759473~2028257078~1273512923~2054527326~2133424351} 8
411 {2669179950~2121929391~2792751120~2286448827~2132760606} 5
412 {1984765312~2120152433~2154671366~2122051151} 4
413 {2101552792~2103789662~2648995743} 3
414 {2306276035~2462300868~2306679429~2126295343~2156424598~2138438110} 6
415 {2100918400~2710807240~729371725~2149341496~2761354460} 5
416 {2115331153~2981279955~2691984854~2105412847} 4
417 {2124672136~2304714639~2920648786~2717228423} 4
418 {2708249740~2575292397~2160137111~2504857275~2163745084~2634863999} 6
419 {2135288290~2695215271~2003860509~2038233565~2052851070} 5
420 {2557349608~2009627569~2492753620~2580721055} 4
421 {184409032~2004878410~1946543219~2170020231} 4
422 {205587521~288626473~2556903916~305961432~2007049433} 5
423 {2160572992~220518481~2296653332~2095743197} 4
425 {257396025~2094045692~2129943422~2022337799} 4
426 {2264017253~2135916895~1248433015~2173646266~2013793599} 5
427 {2790505868~2264207182~2785434382~2969791088~2305980082~2249216824~2128735450~2787813501} 8
428 {2708626617~2691097075~2422016745~2711718615} 4
429 {2643172903~254051858~2635471219~2465036950~2232819127} 5
430 {2081673732~2512298121~269194154~2045632445~156032093~2588813759} 6
431 {2117172792~2437613427~1835522332~2111377709} 4
432 {2015617792~2516906948~2658703242~2268370961~1408944438~2780894105} 6
433 {2949576417~2114496749~449481838~2130315472~2495021746~2022937882~1258027774} 7
434 {2336641443~2092184422~2147480042~2150452848~2421956564~348262004~2226449433~1869341243~31414297} 9
435 {2295242535~2168076172~2143492942~2140239056~2143783327} 5
436 {2123136102~2110353843~2559800184~1981037620~2257169048} 5
437 {1227843233~2222935971~1378872837~2286422278~2918220391~99677320~2103013350~1115859211~2153009429~80956856~2285546873} 11
438 {2136644312~2141290861~2141382980~2581006717} 4
439 {2776639105~2308848036~2631107060~2169799823} 4
440 {2097544120~2159083761~2144033096~2159798580} 4
441 {2612268130~2604484333~2792228532~2138602006~2789249054~2153449407} 6
442 {2017416002~178677180~268746150~1089258844} 4
443 {2204286336~2280594385~1969800795~2423348908} 4
444 {374969248~266026993~2227996233~2250612684} 4
445 {1880893704~313529756~2113458309~134523118} 4
446 {2205299394~2097185579~2011786306~1986220454} 4
447 {2716735648~2278491463~2703376849~2714234712~2651432125} 5
448 {2687074801~2129774667~2155345805~2119790974} 4
449 {2099968256~2434640675~2123983511~2442550575~2128556247~2426685886} 6
450 {2097633994~2531115243~2618976204~2124917375} 4
451 {2251957575~2119577404~2114466550~2153300159} 4
452 {2465181857~2681764515~2944033391~2257755514~2106414590} 5
453 {2123699459~2469761828~2965402605~1982430160~2140303189~2287636504} 6
454 {2402267224~2080776899~2936738020~2048393670} 4
455 {352226626~1986182307~2024815660~2490986640~2009547221~237820921} 6
456 {1861140251~2201416322~2101071428~186776775~2126128427~2163506325~2016751895~2036223355~245160988~2159577279} 10
457 {211590471~2562435367~2990496041~914292650~2128152476~2112831999} 6
458 {2483695748~2082464467~2395228300~2139720193} 4
459 {2254243811~935933804~1981183444~2144749727} 4
460 {1130427738~1968767947~1907883237~1197387783} 4
462 {2116269587~171162259~2100535278~2973782487} 4
463 {2808990167~2272971587~2167451811~1980806153~2185772439~2920581848~2148875546~2206787933} 8
464 {2148741189~2671241103~2414328091~2048418588~2222938749} 5
465 {2006929143~2046844723~1972260435~1611465430~2105107478~2143353851~2515244445} 7
466 {1994440825~2583541922~2129398819~2955215341} 4
467 {2136881921~341195852~2165502546~1812162901~2644860767} 5
468 {2209394648~2490113466~2081450660~2650474125} 4
469 {2138582470~2096175450~389967151~339049913~2617018330~1985058331~1979875134} 7
470 {2510205416~2104246328~1029828013~2097565294} 4
471 {2118009768~2306864108~2557911504~2004557873~2949141812~2525432951~1989125918} 7
472 {2622943943~2117830111~2125845934~2136853695} 4
473 {2310261920~2116653153~2491843173~2644149837~2484250870} 5
474 {2702708976~2634163992~2690792380~2339309791} 4
475 {1996472267~2149857775~2179227538~2920516851~2319428949~2580347257} 6
476 {2311264556~2307241205~2106790263~2156778907~2165449085~2150696959} 6
